Date,Baton,Gun,Hands,K9,OC,Taser,Sage,Suspect Injured,Officer Injured,Day,Month,Year
2010-11-19,0,0,0,0,0,0,1,1,0,19,11,2010
2010-11-19,0,0,0,0,0,0,0,1,0,19,11,2010
2010-11-21,0,0,0,0,0,0,0,0,0,21,11,2010
2010-11-21,1,0,1,0,1,0,0,0,0,21,11,2010
2010-11-23,0,0,0,1,0,0,0,0,0,23,11,2010
2010-11-24,0,0,0,1,0,0,0,0,1,24,11,2010
2010-11-28,1,0,0,0,0,0,0,0,1,28,11,2010
2010-11-30,0,0,0,1,0,0,0,0,0,30,11,2010
2010-11-30,0,0,0,1,0,0,0,0,0,30,11,2010
2010-11-30,0,0,0,1,0,0,0,0,0,30,11,2010
2010-12-04,0,0,0,1,0,0,0,0,0,4,12,2010
2010-12-07,0,0,0,0,0,0,0,0,0,7,12,2010
2010-12-07,0,0,0,1,0,0,0,0,0,7,12,2010
2010-12-07,1,0,0,1,0,0,0,0,0,7,12,2010
2010-12-10,0,0,0,1,0,0,0,0,0,10,12,2010
2010-12-10,0,0,0,1,0,0,0,0,0,10,12,2010
2010-12-11,0,0,0,0,0,0,0,0,0,11,12,2010
2010-12-11,0,0,0,1,0,0,1,1,0,11,12,2010
2010-12-13,0,0,0,1,0,0,0,0,0,13,12,2010
2010-12-13,0,0,0,1,0,0,0,0,0,13,12,2010
2010-12-17,0,0,0,0,0,0,0,0,0,17,12,2010
2010-12-21,0,0,0,1,0,0,0,1,0,21,12,2010
2010-12-22,0,0,0,1,0,0,0,1,0,22,12,2010
2010-12-28,0,0,0,0,0,0,1,1,0,28,12,2010
2010-12-28,0,0,0,0,0,0,1,0,1,28,12,2010
